id,initial,city,name,culture,team_id,game_id,first_downs_number,first_downs_rushing,first_downs_passing,first_downs_penalty,game_totals_plays,game_totals_yards,game_totals_average,rushing_attempts,rushing_yards,rushing_average,passing_completions,passing_attempts,passing_interception,passing_yards,passing_average,passing_sacked,punting_punts,punting_yards,punting_average,punting_singles,return_totals_yards,punt_returns_attempts,punt_returns_yards,kick_returns_attempts,kick_returns_yards,interception_returns_attempts,interception_returns_yards,defense_tackles,defense_assists,defense_sacks,defense_sack_yards,defense_passes_defensed,defense_forced_fumbles,defense_fumble_recoveries,special_teams_tackles,penalties_number,penalties_yards,fumbles_number,fumbles_lost,possession_time,field_goals_made,field_goals_attempts,field_goals_blocked,field_goals_percent,field_goals_singles,kickoffs_number,kickoffs_end_zone,kickoffs_touchbacks,kickoffs_singles,id,game_num,week_num,game_date,date_tbd,time_tbd,game_status,away_team,home_team,away_coach,home_coach,mvp,stadium_id,attendance,away_score,away_score1,away_score2,away_score3,away_score4,away_scoreOT,home_score,home_score1,home_score2,home_score3,home_score4,home_scoreOT,sold_out,is_visible,stats_inc_id,period_value,period_time_remaining,last_update,name,location,id,culture,loc,score,win
3,edm,Edmonton,Eskimos,en,3,10593,23,5,16,2,64,417,6.5,15,88,5,23,46,0,329,7.2,3,8,358,44.8,0,144,6,43,6,101,0,0,40,0,1,12,1,1,1,9,15,90,2,1,00:27:02,3,4,0,75,1,3,0,0,0,10593,12,5,"2013-06-29 15:30:00",0,0,Final,4,3,,,,2,35869,39,14,8,14,3,NULL,18,0,1,5,12,NULL,0,1,1315183,4,NULL,"2013-07-02 00:46:12","Commonwealth Stadium",Edmonton,2,en,H,18,0
3,edm,Edmonton,Eskimos,en,3,10603,16,7,7,2,43,313,7.3,20,177,8,14,22,0,136,6.2,1,11,430,39.1,0,170,6,39,4,101,2,4,34,0,4,39,4,1,3,12,15,137,3,1,00:29:58,0,0,0,0,0,5,0,0,0,10603,16,6,"2013-07-07 17:00:00",0,0,Final,3,6,,,,63,12612,30,16,0,7,7,NULL,20,7,6,0,7,NULL,0,1,1315187,4,NULL,"2013-07-07 20:31:46","Alumni Stadium",Guelph,63,en,A,30,1
3,edm,Edmonton,Eskimos,en,3,10619,9,6,3,0,46,178,3.9,20,81,4,13,23,0,97,4.2,3,8,315,39.4,0,117,6,56,2,61,0,0,43,0,2,13,3,1,2,9,11,103,2,0,00:27:38,1,1,0,100,0,2,0,0,0,10619,20,7,"2013-07-13 21:30:00",0,0,Final,1,3,,,,2,31310,17,0,1,14,2,NULL,3,3,0,0,0,NULL,0,1,1315191,4,NULL,"2013-07-14 00:33:57","Commonwealth Stadium",Edmonton,2,en,H,3,0
3,edm,Edmonton,Eskimos,en,3,10631,19,4,13,2,50,345,6.9,21,102,4,17,26,0,243,9.3,3,5,231,46.2,0,101,4,25,5,76,1,1,43,0,1,8,1,0,0,8,5,47,0,0,00:28:25,2,3,0,67,1,5,0,0,0,10631,23,8,"2013-07-20 22:00:00",0,0,Final,3,1,,,,1,26623,21,3,7,0,11,NULL,31,0,10,14,7,NULL,0,1,1315194,4,NULL,"2013-07-21 02:30:15","B.C. Place",Vancouver,1,en,A,21,0
3,edm,Edmonton,Eskimos,en,3,10637,15,3,12,0,50,332,6.6,14,69,4,17,33,0,263,8,3,9,342,38,0,178,6,113,3,65,0,0,46,0,2,13,1,3,2,8,13,111,0,0,00:25:11,2,2,0,100,0,4,0,0,0,10637,25,9,"2013-07-25 19:30:00",0,0,Final,3,9,,,,9,23021,27,3,3,7,14,NULL,32,10,10,3,9,NULL,0,1,1315196,4,NULL,"2013-07-25 23:06:35","Percival Molson Stadium",Montreal,9,en,A,27,0
3,edm,Edmonton,Eskimos,en,3,10647,22,4,15,3,56,355,6.3,16,78,4,19,36,0,277,7.7,4,8,364,45.5,1,130,6,33,5,97,1,0,39,0,6,42,3,1,0,10,14,104,2,2,00:29:48,0,1,0,0,0,4,0,0,0,10647,59,18,"2013-09-28 21:00:00",0,0,Final,7,3,,,,2,29569,34,1,0,10,23,NULL,22,8,7,7,0,NULL,0,1,1315146,4,NULL,"2013-09-29 01:23:34","Commonwealth Stadium",Edmonton,2,en,H,22,0
3,edm,Edmonton,Eskimos,en,3,10649,23,6,14,3,51,385,7.5,15,71,4,22,35,0,314,9,1,6,289,48.2,0,120,3,20,5,100,1,0,51,0,4,27,1,0,2,10,7,62,2,0,00:25:16,2,3,0,67,1,6,0,0,0,10649,29,10,"2013-08-02 21:00:00",0,0,Final,6,3,,,,2,31006,30,3,14,3,10,NULL,29,3,3,9,14,NULL,0,1,1315200,4,NULL,"2013-08-03 00:45:42","Commonwealth Stadium",Edmonton,2,en,H,29,0
3,edm,Edmonton,Eskimos,en,3,10661,23,2,19,2,59,429,7.3,11,45,4,26,47,0,384,8.2,1,5,206,41.2,0,203,4,86,7,117,2,50,42,0,1,5,4,0,0,9,11,115,1,1,00:27:22,1,2,0,50,0,4,0,0,0,10661,63,19,"2013-10-05 15:30:00",0,0,Final,9,3,,,,2,28455,47,14,17,1,15,NULL,24,3,0,0,21,NULL,0,1,1315150,4,NULL,"2013-10-05 20:53:57","Commonwealth Stadium",Edmonton,2,en,H,24,0
3,edm,Edmonton,Eskimos,en,3,10673,14,5,8,1,57,324,5.7,20,80,4,17,34,0,244,7.2,3,10,468,46.8,1,113,6,41,4,72,2,19,48,0,3,27,2,0,2,7,13,115,2,0,00:27:31,2,2,0,100,0,0,0,0,0,10673,66,20,"2013-10-12 16:30:00",0,0,Final,3,4,,,,4,35579,9,3,0,6,0,NULL,14,0,14,0,0,NULL,0,1,1315153,4,NULL,"2013-10-12 19:42:56","Mosaic Stadium",Saskatchewan,4,en,A,9,0
3,edm,Edmonton,Eskimos,en,3,10675,25,3,21,1,59,564,9.6,11,53,4,35,46,0,511,11.1,2,4,168,42,0,132,3,13,5,119,0,0,42,0,2,5,0,2,0,8,13,92,0,0,00:30:51,4,5,0,80,1,6,0,0,0,10675,36,12,"2013-08-18 19:00:00",0,0,Final,3,7,,,,6,19656,33,6,10,0,17,NULL,36,7,10,16,3,NULL,0,1,1315207,4,NULL,"2013-08-18 22:14:50","Rogers Centre",Toronto,6,en,A,33,0
3,edm,Edmonton,Eskimos,en,3,10687,21,7,12,2,52,435,8.4,20,132,6,19,29,0,303,10.4,3,5,258,51.6,0,101,5,13,3,88,0,0,55,0,2,17,1,1,1,8,3,40,2,1,00:26:16,2,2,0,100,0,4,0,0,0,10687,40,13,"2013-08-24 16:00:00",0,0,Final,4,3,,,,2,41868,30,3,9,10,8,NULL,27,3,7,14,3,NULL,0,1,1315211,4,NULL,"2013-08-24 19:31:19","Commonwealth Stadium",Edmonton,2,en,H,27,0
3,edm,Edmonton,Eskimos,en,3,10689,21,9,11,1,59,372,6.3,17,107,6,20,37,0,265,7.2,5,6,277,46.2,0,90,4,39,3,51,0,0,42,0,1,16,0,1,0,8,11,114,1,1,00:27:49,2,4,0,50,0,3,0,0,0,10689,69,21,"2013-10-18 21:00:00",0,0,Final,2,3,,,,2,27633,27,3,17,0,7,NULL,13,0,10,0,3,NULL,0,1,1315156,4,NULL,"2013-10-19 00:35:36","Commonwealth Stadium",Edmonton,2,en,H,13,0
3,edm,Edmonton,Eskimos,en,3,10699,19,5,14,0,57,448,7.9,13,60,4,24,40,0,388,9.7,4,9,372,41.3,0,199,5,24,8,175,0,0,39,0,3,17,5,0,1,11,9,95,1,0,00:30:42,2,2,0,100,0,6,0,0,0,10699,74,22,"2013-10-25 22:00:00",0,0,Final,3,1,,,,1,24545,29,10,5,0,14,NULL,43,1,14,14,14,NULL,0,1,1315161,4,NULL,"2013-10-26 09:28:51","B.C. Place",Vancouver,1,en,A,29,0
3,edm,Edmonton,Eskimos,en,3,10711,12,7,5,0,38,240,6.3,16,128,8,9,19,0,112,5.9,3,7,315,45,0,264,7,107,4,157,1,56,59,0,2,11,2,0,1,7,8,58,1,0,00:21:41,3,3,0,100,0,4,0,0,0,10711,80,23,"2013-11-02 17:00:00",0,0,Final,3,4,,,,4,32701,30,10,3,10,7,NULL,26,3,7,10,6,NULL,0,1,1315167,4,NULL,"2013-11-02 20:16:43","Mosaic Stadium",Saskatchewan,4,en,A,30,1
3,edm,Edmonton,Eskimos,en,3,11805,18,4,12,2,62,331,5.3,16,60,3,26,43,0,271,6.3,3,12,521,43.4,0,67,8,36,2,31,2,18,40,0,4,24,3,0,0,11,13,90,2,1,00:31:41,1,3,0,33,1,2,0,0,0,11805,NULL,2,"2014-06-13 21:00:00",0,0,Final,1,3,,,,2,25963,14,3,1,0,10,NULL,11,7,3,1,0,NULL,0,1,1411672,4,NULL,"2014-06-14 01:05:53","Commonwealth Stadium",Edmonton,2,en,H,11,0
3,edm,Edmonton,Eskimos,en,3,12665,20,6,13,1,57,315,5.5,18,83,4,23,36,0,232,6.4,3,9,357,39.7,0,134,5,58,3,76,4,23,36,0,4,22,2,1,1,11,13,93,0,0,00:32:51,2,2,0,100,0,6,0,0,0,12665,NULL,5,"2014-06-28 18:00:00",0,0,Final,3,1,,,,1,24524,27,7,6,7,7,NULL,20,14,3,0,3,NULL,0,1,1411694,4,NULL,"2014-06-28 21:24:36","B.C. Place",Vancouver,1,en,A,27,1
3,edm,Edmonton,Eskimos,en,3,12673,18,3,12,3,56,305,5.4,14,52,3,29,40,0,253,6.3,2,8,346,43.3,0,147,7,34,4,113,3,34,36,0,4,20,4,2,3,8,11,102,2,2,00:31:06,4,6,0,67,2,3,0,0,0,12673,NULL,6,"2014-07-04 22:00:00",0,0,Final,6,3,,,,2,30714,24,7,3,7,7,NULL,28,7,3,3,15,NULL,0,1,1411701,4,NULL,"2014-07-05 01:47:31","Commonwealth Stadium",Edmonton,2,en,H,28,1
3,edm,Edmonton,Eskimos,en,3,12679,21,8,10,3,58,403,6.9,23,147,6,22,33,0,256,7.8,2,12,542,45.2,2,92,7,50,2,42,1,12,31,0,5,20,2,0,0,9,17,100,0,0,00:33:52,0,1,0,0,1,4,0,0,1,12679,NULL,7,"2014-07-11 22:00:00",0,0,Final,65,3,,,,2,31521,11,0,7,1,3,NULL,27,1,1,9,16,NULL,0,1,1411705,4,NULL,"2014-07-12 01:29:43","Commonwealth Stadium",Edmonton,2,en,H,27,1
3,edm,Edmonton,Eskimos,en,3,12685,24,13,9,2,65,384,5.9,30,192,6,18,31,0,192,6.2,4,8,342,42.8,0,95,10,79,1,16,1,17,34,0,5,32,2,1,1,7,14,125,0,0,00:38:26,4,4,0,100,0,3,0,0,0,12685,NULL,8,"2014-07-17 20:30:00",0,0,Final,3,5,,,,17,30976,26,7,6,0,13,NULL,3,0,3,0,0,NULL,0,1,1411712,4,NULL,"2014-07-17 23:41:17","Investors Group Field",Winnipeg,17,en,A,26,1
3,edm,Edmonton,Eskimos,en,3,12693,17,5,10,2,56,310,5.5,19,98,5,19,34,0,212,6.2,3,9,399,44.3,0,121,10,53,4,68,0,0,37,0,1,2,8,0,0,12,12,105,3,2,00:26:28,2,2,0,100,0,4,0,0,0,12693,NULL,9,"2014-07-24 21:00:00",0,0,Final,2,3,,,,2,40066,26,10,10,3,3,NULL,22,3,10,7,2,NULL,0,1,1411725,4,NULL,"2014-07-25 00:27:12","Commonwealth Stadium",Edmonton,2,en,H,22,0
3,edm,Edmonton,Eskimos,en,3,12711,16,6,8,2,45,397,8.8,23,191,8,15,21,0,206,9.8,1,6,228,38,0,57,4,26,2,31,1,22,40,0,4,21,4,1,0,11,10,98,2,2,00:26:54,4,4,0,100,0,5,0,0,0,12711,NULL,11,"2014-08-08 19:00:00",0,0,Final,3,9,,,,9,20054,33,10,20,0,3,NULL,23,5,3,3,12,NULL,0,1,1411666,4,NULL,"2014-08-09 01:19:36","Percival Molson Stadium",Montreal,9,en,A,33,1
3,edm,Edmonton,Eskimos,en,3,12719,26,9,14,3,65,452,7,27,181,6,26,35,0,271,7.7,3,5,228,45.6,1,86,6,56,1,30,0,0,34,0,1,8,3,2,1,4,14,133,2,2,00:33:22,3,4,0,75,0,1,0,0,0,12719,NULL,12,"2014-08-15 19:30:00",0,0,Final,3,65,,,,67,24291,10,0,4,3,3,NULL,8,4,4,0,0,NULL,0,1,1411678,4,NULL,"2014-08-15 22:47:17","TD Place Stadium",Ottawa,67,en,A,10,1
3,edm,Edmonton,Eskimos,en,3,12729,19,7,10,2,54,342,6.3,20,152,7,16,30,0,190,6.3,4,9,432,48,0,108,7,38,3,70,3,67,45,0,5,35,3,2,2,13,6,45,2,1,00:27:43,2,2,0,100,0,6,0,0,0,12729,NULL,13,"2014-08-23 16:00:00",0,0,Final,7,3,,,,2,33767,27,7,3,13,4,NULL,41,7,24,0,10,NULL,0,1,1411688,4,NULL,"2014-08-23 19:31:44","Commonwealth Stadium",Edmonton,2,en,H,41,1
3,edm,Edmonton,Eskimos,en,3,12741,15,6,8,1,49,299,6.1,16,96,6,18,30,0,203,6.8,3,8,381,47.6,0,47,5,12,2,35,0,0,44,0,1,5,4,0,1,7,10,75,2,0,00:24:29,2,2,0,100,0,3,0,0,0,12741,NULL,14,"2014-09-01 16:30:00",0,0,Final,3,2,,,,3,35400,13,7,3,0,3,NULL,28,8,7,3,10,NULL,0,1,1411702,4,NULL,"2014-09-01 19:42:06","McMahon Stadium",Calgary,3,en,A,13,0
3,edm,Edmonton,Eskimos,en,3,12745,24,6,17,1,62,465,7.5,14,89,6,27,46,0,376,8.2,2,10,425,42.5,0,292,7,75,7,217,0,0,37,0,2,11,2,0,0,9,9,95,2,1,00:28:04,2,2,0,100,0,5,0,0,0,12745,NULL,15,"2014-09-06 19:00:00",0,0,Final,2,3,,,,2,40852,41,3,14,14,10,NULL,34,0,10,0,24,NULL,0,1,1411709,4,NULL,"2014-09-06 22:05:32","Commonwealth Stadium",Edmonton,2,en,H,34,0
3,edm,Edmonton,Eskimos,en,3,12751,27,15,8,4,63,458,7.3,29,187,6,22,32,0,271,8.5,2,5,207,41.4,0,243,6,113,5,130,0,0,30,0,1,2,6,0,0,7,11,99,2,1,00:37:39,3,4,0,75,1,5,0,0,0,12751,NULL,16,"2014-09-12 21:00:00",0,0,Final,9,3,,,,2,27833,16,0,6,3,7,NULL,33,5,1,6,21,NULL,0,1,1411717,4,NULL,"2014-09-13 00:09:56","Commonwealth Stadium",Edmonton,2,en,H,33,1
3,edm,Edmonton,Eskimos,en,3,12761,17,3,12,2,57,333,5.8,9,48,5,24,43,0,285,6.6,5,9,430,47.8,2,40,7,21,3,19,1,3,46,0,6,43,2,2,1,7,10,85,2,1,00:28:06,0,0,0,0,0,5,0,0,0,12761,NULL,17,"2014-09-20 19:00:00",0,0,Final,3,6,,,,69,18135,23,0,15,0,8,NULL,25,0,3,7,15,NULL,0,1,1411729,4,NULL,"2014-09-20 22:35:59","Tim Hortons Field",Hamilton,69,en,A,23,0
3,edm,Edmonton,Eskimos,en,3,12769,21,13,7,1,57,454,8,29,299,10,15,26,0,155,6,2,9,411,45.7,1,90,8,43,2,47,2,9,32,0,6,41,5,1,0,10,12,105,1,0,00:35:40,2,3,0,67,1,4,0,0,0,12769,NULL,18,"2014-09-26 22:00:00",0,0,Final,4,3,,,,2,42161,0,0,0,0,0,NULL,24,10,4,3,7,NULL,0,1,1411734,4,NULL,"2014-09-27 01:20:32","Commonwealth Stadium",Edmonton,2,en,H,24,1
3,edm,Edmonton,Eskimos,en,3,12779,19,1,15,3,47,330,7,12,58,4,24,32,0,272,8.5,3,7,337,48.1,0,174,1,4,4,170,1,27,42,0,1,6,2,1,1,10,18,224,1,0,00:26:38,1,1,0,100,0,5,0,0,0,12779,NULL,19,"2014-10-04 16:00:00",0,0,Final,3,7,,,,6,16276,32,7,14,0,11,NULL,33,17,3,3,10,NULL,0,1,1411743,4,NULL,"2014-10-05 00:08:16","Rogers Centre",Toronto,6,en,A,32,0
3,edm,Edmonton,Eskimos,en,3,12789,28,12,11,5,66,369,5.6,29,155,5,21,35,0,214,6.1,2,6,257,42.8,1,99,6,63,2,36,1,15,35,0,4,29,5,2,2,7,10,75,2,1,00:34:03,3,4,0,75,1,5,0,0,0,12789,NULL,20,"2014-10-13 16:30:00",0,0,Final,5,3,,,,2,28065,9,0,0,6,3,NULL,41,10,27,3,1,NULL,0,1,1411720,4,NULL,"2014-10-14 00:56:31","Commonwealth Stadium",Edmonton,2,en,H,41,1
3,edm,Edmonton,Eskimos,en,3,12797,19,4,14,1,52,363,7,18,103,5,20,31,0,260,8.4,3,4,197,49.3,0,166,6,18,4,148,2,47,34,0,0,0,6,0,0,8,12,112,1,1,00:29:43,3,5,0,60,1,3,0,0,0,12797,NULL,21,"2014-10-19 16:00:00",0,0,Final,3,4,,,,4,32421,24,0,4,10,10,NULL,19,3,10,0,6,NULL,0,1,1411748,4,NULL,"2014-10-19 19:16:07","Mosaic Stadium",Saskatchewan,4,en,A,24,1
3,edm,Edmonton,Eskimos,en,3,12811,30,16,12,2,65,559,8.6,34,241,7,19,29,0,318,11,2,5,221,44.2,0,123,8,86,2,37,0,0,29,0,3,23,2,1,1,9,3,25,2,1,00:39:03,3,3,0,100,0,6,0,0,0,12811,NULL,23,"2014-11-01 19:00:00",0,0,Final,1,3,,,,2,26388,3,3,0,0,0,NULL,37,10,10,10,7,NULL,0,1,1411765,4,NULL,"2014-11-01 22:11:10","Commonwealth Stadium",Edmonton,2,en,H,37,1
3,edm,Edmonton,Eskimos,en,3,12821,20,9,11,0,65,348,5.4,22,87,4,30,43,0,261,6.1,0,7,293,41.9,0,136,6,34,4,73,0,0,36,0,2,15,4,1,1,8,13,110,3,2,00:30:58,3,4,0,75,1,3,0,0,0,12821,NULL,24,"2014-11-08 19:00:00",0,0,Final,3,4,,,,4,20139,17,1,3,3,10,NULL,24,0,16,8,0,NULL,0,1,1411770,4,NULL,"2014-11-08 22:41:00","Mosaic Stadium",Saskatchewan,4,en,A,17,0
3,edm,Edmonton,Eskimos,en,3,12825,19,6,11,2,63,367,5.8,14,59,4,29,48,0,308,6.4,1,9,377,41.9,1,162,8,29,7,133,0,0,34,0,3,16,2,0,0,9,12,112,2,1,00:31:41,1,1,0,100,0,4,0,0,0,12825,NULL,31,"2014-11-23 16:30:00",0,0,Final,3,2,,,,3,31004,18,1,3,14,0,NULL,43,7,22,7,7,NULL,0,1,1411774,4,NULL,"2014-11-23 19:47:23","McMahon Stadium",Calgary,3,en,A,18,0
3,edm,Edmonton,Eskimos,en,3,12829,15,9,5,1,57,262,4.6,23,150,6,18,31,0,112,3.6,3,10,404,40.4,0,159,8,107,3,52,5,65,31,0,7,38,0,1,0,8,12,70,0,0,00:32:22,3,5,0,60,2,2,0,0,0,12829,NULL,30,"2014-11-16 16:30:00",0,0,Final,4,3,,,,2,26237,10,0,7,3,0,NULL,18,6,11,1,0,NULL,0,1,1411772,4,NULL,"2014-11-16 19:53:24","Commonwealth Stadium",Edmonton,2,en,H,18,1
3,edm,Edmonton,Eskimos,en,3,12839,22,10,7,5,50,372,7.4,19,120,6,19,29,0,252,8.7,2,8,320,40,0,146,4,50,5,96,1,4,39,0,8,59,1,3,0,10,29,225,2,1,00:26:33,1,1,0,100,0,6,0,0,0,12839,NULL,2,"2015-06-13 22:00:00",0,0,Final,4,3,,,,71,11825,24,0,11,13,0,NULL,31,0,14,3,14,NULL,0,1,1529624,4,NULL,"2015-06-30 09:42:18","SMS Equipment Stadium","Fort McMurray",71,en,H,31,1
3,edm,Edmonton,Eskimos,en,3,12853,14,5,6,3,51,259,5.1,15,81,5,17,34,0,178,5.2,2,8,407,50.9,2,113,5,45,4,68,0,0,43,0,4,18,1,1,2,6,22,120,3,3,00:26:59,1,1,0,100,0,3,0,0,0,12853,NULL,5,"2015-06-27 17:00:00",0,0,Final,3,7,,,,71,4900,11,7,3,1,0,NULL,26,10,0,6,10,NULL,0,1,1529639,4,NULL,"2015-06-27 21:10:07","SMS Equipment Stadium","Fort McMurray",71,en,A,11,0
3,edm,Edmonton,Eskimos,en,3,12865,25,7,12,6,52,376,7.2,20,123,6,16,28,0,253,9,4,5,206,41.2,0,193,9,148,2,45,2,57,36,0,2,9,8,1,0,10,13,122,3,2,00:28:44,2,2,0,100,0,7,0,0,0,12865,NULL,7,"2015-07-09 21:00:00",0,0,Final,65,3,,,,2,29904,17,0,11,3,3,NULL,46,14,22,7,3,NULL,0,1,1529648,4,NULL,"2015-07-10 00:36:58","Commonwealth Stadium",Edmonton,2,en,H,46,1
3,edm,Edmonton,Eskimos,en,3,12875,21,11,8,2,59,393,6.7,24,151,6,18,33,0,242,7.3,2,5,223,44.6,0,110,5,57,3,53,1,0,47,0,2,16,2,3,2,3,7,55,1,0,00:29:35,5,5,0,100,0,2,0,0,0,12875,NULL,8,"2015-07-17 19:00:00",0,0,Final,3,65,,,,67,21078,23,5,3,3,12,NULL,12,0,3,3,6,NULL,0,1,1529655,4,NULL,"2015-07-27 15:12:47","TD Place Stadium",Ottawa,67,en,A,23,1
3,edm,Edmonton,Eskimos,en,3,12885,19,3,13,3,55,380,6.9,20,101,5,22,33,0,279,8.5,2,10,410,41,1,220,9,137,2,37,2,28,37,0,4,18,1,0,0,10,9,101,2,1,00:28:56,1,1,0,100,0,6,0,0,0,12885,NULL,9,"2015-07-25 19:00:00",0,0,Final,5,3,,,,2,27895,3,3,0,0,0,NULL,32,1,3,14,14,NULL,0,1,1529664,4,NULL,"2015-07-27 15:09:13","Commonwealth Stadium",Edmonton,2,en,H,32,1
4,ssk,Saskatchewan,Roughriders,en,4,10551,21,4,15,2,61,425,7,24,73,3,26,34,0,352,10.4,3,8,363,45.4,1,172,10,71,4,101,4,134,34,0,5,30,1,1,2,14,8,72,4,3,00:32:18,3,5,0,60,0,6,0,0,0,10551,3,1,"2013-06-14 21:00:00",0,0,Final,4,3,,,,2,26623,31,10,1,3,17,NULL,24,7,7,7,3,NULL,0,1,1315173,4,NULL,"2013-06-20 16:37:43","Commonwealth Stadium",Edmonton,2,en,A,31,1
4,ssk,Saskatchewan,Roughriders,en,4,10553,28,11,15,2,62,446,7.2,26,131,5,24,35,0,315,9,1,6,265,44.2,0,84,6,33,3,51,2,53,36,0,2,10,3,1,1,13,6,72,0,0,00:33:00,2,2,0,100,0,8,0,0,0,10553,42,14,"2013-09-01 16:00:00",0,0,Final,5,4,,,,4,44910,25,2,16,0,7,NULL,48,7,7,10,24,NULL,1,1,1315129,4,NULL,"2013-09-01 19:07:38","Mosaic Stadium",Saskatchewan,4,en,H,48,1
4,ssk,Saskatchewan,Roughriders,en,4,10571,17,8,6,3,65,288,4.4,23,159,6,15,34,0,129,3.8,8,9,395,43.9,1,195,10,82,4,113,1,8,35,0,7,42,2,3,2,6,9,89,2,2,00:31:20,4,4,0,100,0,2,0,0,0,10571,48,15,"2013-09-08 16:00:00",0,0,Final,4,5,,,,17,33500,13,3,9,1,0,NULL,25,7,3,7,8,NULL,1,1,1315135,4,NULL,"2013-09-08 19:23:38","Investors Group Field",Winnipeg,17,en,A,13,0
4,ssk,Saskatchewan,Roughriders,en,4,10573,16,5,10,1,52,262,5,17,126,7,16,29,0,136,4.7,6,11,500,45.5,0,146,6,26,5,120,0,0,41,0,2,23,3,0,3,9,17,97,1,0,00:30:10,0,1,0,0,0,4,0,0,0,10573,7,2,"2013-06-20 22:00:00",0,0,Final,2,4,,,,4,32003,24,10,4,0,10,NULL,23,7,0,16,0,NULL,0,1,1315178,4,NULL,"2013-06-21 01:04:43","Mosaic Stadium",Saskatchewan,4,en,H,23,0
4,ssk,Saskatchewan,Roughriders,en,4,10583,18,2,14,2,64,396,6.2,13,27,2,24,49,0,369,7.5,2,7,344,49.1,0,115,6,22,4,93,1,28,33,0,3,22,2,2,4,9,16,163,1,0,00:34:22,3,4,0,75,0,4,0,0,0,10583,51,16,"2013-09-14 21:30:00",0,0,Final,7,4,,,,4,36703,31,11,1,0,19,NULL,29,3,17,3,6,NULL,0,1,1315138,4,NULL,"2013-09-15 01:12:52","Mosaic Stadium",Saskatchewan,4,en,H,29,0
4,ssk,Saskatchewan,Roughriders,en,4,10593,19,7,10,2,50,353,7.1,24,144,6,16,25,0,209,8.4,1,9,437,48.6,1,92,7,46,2,46,3,98,38,0,3,15,3,2,3,11,7,60,2,0,00:32:58,1,1,0,100,0,6,0,0,0,10593,12,5,"2013-06-29 15:30:00",0,0,Final,4,3,,,,2,35869,39,14,8,14,3,NULL,18,0,1,5,12,NULL,0,1,1315183,4,NULL,"2013-07-02 00:46:12","Commonwealth Stadium",Edmonton,2,en,A,39,1
4,ssk,Saskatchewan,Roughriders,en,4,10601,28,11,13,4,65,409,6.3,29,151,5,26,34,0,258,7.6,2,3,154,51.3,1,174,6,74,4,100,1,0,35,0,2,6,2,0,0,5,6,35,0,0,00:35:58,4,4,0,100,0,4,0,0,0,10601,15,6,"2013-07-05 21:00:00",0,0,Final,2,4,,,,4,35296,21,7,14,0,0,NULL,36,3,11,6,16,NULL,0,1,1315186,4,NULL,"2013-07-06 00:32:18","Mosaic Stadium",Saskatchewan,4,en,H,36,1
4,ssk,Saskatchewan,Roughriders,en,4,10607,23,11,10,2,53,478,9,32,224,7,15,20,0,254,12.7,1,7,301,43,1,143,7,59,5,75,0,0,46,0,5,28,3,0,1,6,9,79,2,1,00:30:40,1,1,0,100,0,6,0,0,0,10607,17,7,"2013-07-11 19:30:00",0,0,Final,4,7,,,,6,18211,39,7,14,8,10,NULL,28,11,3,0,14,NULL,0,1,1315188,4,NULL,"2013-07-11 23:02:47","Rogers Centre",Toronto,6,en,A,39,1
4,ssk,Saskatchewan,Roughriders,en,4,10627,17,1,14,2,59,354,6,9,15,1,24,46,0,339,7.4,4,12,569,47.4,3,167,5,50,4,117,0,0,39,0,0,0,2,1,2,8,11,85,1,1,00:30:02,0,0,0,0,0,2,0,0,0,10627,60,18,"2013-09-29 13:00:00",0,0,Final,4,9,,,,9,24016,12,1,2,1,8,NULL,17,1,3,7,6,NULL,0,1,1315147,4,NULL,"2013-09-29 16:17:46","Percival Molson Stadium",Montreal,9,en,A,12,0
4,ssk,Saskatchewan,Roughriders,en,4,10633,22,4,15,3,66,365,5.5,12,39,3,35,52,0,326,6.3,2,9,424,47.1,2,132,11,115,1,17,0,0,35,0,4,30,5,0,0,8,7,55,2,2,00:33:46,2,4,0,50,0,4,0,0,0,10633,56,17,"2013-09-22 16:30:00",0,0,Final,1,4,,,,4,39373,24,3,3,15,3,NULL,22,0,9,3,10,NULL,0,1,1315143,4,NULL,"2013-09-22 19:46:00","Mosaic Stadium",Saskatchewan,4,en,H,22,0
4,ssk,Saskatchewan,Roughriders,en,4,10635,29,10,16,3,59,500,8.5,27,153,5,20,32,0,347,10.8,0,6,185,30.8,0,75,8,75,0,0,1,0,29,0,5,34,2,1,1,8,11,99,0,0,00:34:28,3,3,0,100,0,6,0,0,0,10635,24,8,"2013-07-21 19:00:00",0,0,Final,6,4,,,,4,37372,0,0,0,0,0,NULL,37,0,16,7,14,NULL,0,1,1315195,4,NULL,"2013-07-21 21:53:51","Mosaic Stadium",Saskatchewan,4,en,H,37,1
4,ssk,Saskatchewan,Roughriders,en,4,10643,20,9,10,1,56,414,7.4,28,145,5,14,25,0,269,10.8,3,9,408,45.3,0,137,4,38,5,99,0,0,39,0,7,58,2,2,4,12,3,30,2,0,00:30:49,3,3,0,100,0,5,0,0,0,10643,27,9,"2013-07-27 19:30:00",0,0,Final,4,6,,,,63,13002,32,3,23,6,0,NULL,20,10,7,0,3,NULL,0,1,1315198,4,NULL,"2013-07-27 23:03:58","Alumni Stadium",Guelph,63,en,A,32,1
