game_id,play_id,player1_id,tackle1_id 
24710,10655,3437.0,1887.0
24711,10655,4777.0,695.0
24712,10655,1543.0,4203.0
24713,10655,4777.0,4511.0
24714,10655,3437.0,2953.0
24715,10655,3653.0,2953.0
24716,10655,1543.0,nan
24717,10655,4777.0,3067.0
24718,10655,4777.0,4453.0
24719,10655,4777.0,695.0
24720,10655,4589.0,4203.0
24721,10655,4589.0,1747.0
24722,10657,3753.0,2345.0
24723,10657,2041.0,1567.0
24724,10657,4869.0,5669.0
24725,10657,2703.0,4781.0
24726,10657,5943.0,4507.0
24727,10657,2703.0,6245.0
24728,10657,2703.0,6231.0
24729,10657,2703.0,4781.0
24730,10657,5373.0,5833.0
24731,10657,5943.0,5833.0
24732,10657,2041.0,4507.0
24733,10657,2703.0,3571.0
24734,10657,5943.0,691.0
24735,10657,5373.0,691.0
24736,10657,6397.0,5109.0
24737,10657,5943.0,4167.0
24738,10657,2703.0,3279.0
24739,10657,2703.0,4781.0
24740,10657,2703.0,3279.0
24741,10657,2703.0,5485.0
24742,10657,31.0,4781.0
24743,10657,5943.0,691.0
24744,10657,5373.0,nan
24745,10657,5373.0,1715.0
24746,10657,2703.0,4113.0
24747,10657,3753.0,5545.0
24748,10657,5373.0,2345.0
24749,10657,5943.0,4507.0
24750,10657,2703.0,4113.0
24751,10657,2703.0,4113.0
24752,10657,2703.0,4113.0
24753,10657,2703.0,3279.0
24754,10657,5943.0,5401.0
24755,10657,5943.0,2835.0
24756,10657,5373.0,691.0
24757,10657,5943.0,4167.0
24758,10657,5943.0,4507.0
24759,10657,5947.0,2835.0
24760,10657,5947.0,5857.0
24761,10657,5947.0,2835.0
24762,10657,5947.0,1567.0
24763,10657,5373.0,691.0
24764,10659,4777.0,3001.0
24765,10659,1255.0,nan
24766,10659,4777.0,2217.0
24767,10659,5083.0,2953.0
24768,10659,1255.0,3355.0
24769,10659,1255.0,1887.0
24770,10659,1255.0,4609.0
24771,10659,1255.0,nan
24772,10659,4777.0,5245.0
24773,10659,269.0,6337.0
24774,10659,1255.0,4609.0
24775,10659,269.0,3449.0
24776,10659,1255.0,3133.0
24777,10659,5083.0,5809.0
24778,10659,4777.0,5247.0
24779,10659,1255.0,3133.0
24780,10659,2893.0,3039.0
24781,10659,1255.0,2919.0
24782,10659,1255.0,2919.0
24783,10659,1255.0,nan
24784,10659,4087.0,2919.0
24785,10659,4087.0,3133.0
24786,10659,5083.0,2177.0
24787,10659,269.0,1887.0
24788,10659,4777.0,5409.0
24789,10659,4777.0,3001.0
24790,10659,1255.0,1887.0
24791,10659,4777.0,4035.0
24792,10659,4777.0,2993.0
24793,10659,4777.0,2993.0
24794,10659,1543.0,5159.0
24795,10659,1255.0,2177.0
24796,10659,4777.0,3007.0
24797,10659,1255.0,2177.0
24798,10659,4777.0,3001.0
24799,10659,4777.0,5245.0
24800,10659,4777.0,3007.0
24801,10659,1255.0,1887.0
24802,10659,1543.0,5159.0
24803,10659,4777.0,4035.0
24804,10659,4087.0,2177.0
24805,10659,4087.0,3449.0
24806,10661,2703.0,2129.0
24807,10661,3373.0,3617.0
24808,10661,3373.0,1715.0
24809,10661,2703.0,4683.0
24810,10661,3373.0,5857.0
24811,10661,3239.0,2357.0
24812,10661,3239.0,4399.0
24813,10661,2887.0,4683.0
24814,10661,6397.0,2357.0
24815,10661,6449.0,nan
24816,10661,6075.0,1567.0
24817,10661,2703.0,4557.0
24818,10661,3373.0,5857.0
24819,10661,6465.0,1567.0
24820,10661,6397.0,2357.0
24821,10661,2887.0,4399.0
24822,10661,3373.0,4167.0
24823,10661,6121.0,3617.0
24824,10661,2887.0,4683.0
24825,10661,2703.0,2357.0
24826,10661,2703.0,2357.0
24827,10661,2703.0,4503.0
24828,10661,2703.0,2357.0
24829,10661,2887.0,6331.0
24830,10661,6449.0,4997.0
24831,10661,2133.0,1567.0
24832,10661,6397.0,3405.0
24833,10661,6397.0,4503.0
24834,10661,6397.0,1215.0
24835,10661,2133.0,691.0
24836,10661,6397.0,2357.0
24837,10661,2703.0,3995.0
24838,10661,6397.0,3995.0
24839,10661,6397.0,nan
24840,10661,6121.0,nan
24841,10663,5873.0,5945.0
24842,10663,2661.0,4259.0
24843,10663,4747.0,4761.0
24844,10663,5887.0,6409.0
24845,10663,4901.0,4269.0
24846,10663,4747.0,3739.0
24847,10663,4747.0,6283.0
24848,10663,4747.0,4761.0
24849,10663,4747.0,6409.0
24850,10663,3709.0,5307.0
24851,10663,5873.0,4259.0
24852,10663,4747.0,5307.0
24853,10663,4747.0,3739.0
24854,10663,5873.0,4269.0
24855,10663,4747.0,1057.0
24856,10663,4747.0,6409.0
24857,10663,4747.0,6161.0
24858,10663,3709.0,6409.0
24859,10663,4747.0,4761.0
24860,10663,4747.0,1057.0
24861,10663,4747.0,5381.0
24862,10663,4747.0,5127.0
24863,10663,5377.0,4269.0
24864,10663,5873.0,4053.0
24865,10663,5377.0,5045.0
24866,10663,5377.0,nan
24867,10663,4747.0,4761.0
24868,10663,5377.0,4269.0
24869,10663,5873.0,nan
24870,10663,5873.0,4269.0
24871,10663,5873.0,5045.0
24872,10663,5873.0,5045.0
24873,10663,5873.0,3175.0
24874,10663,5873.0,5459.0
24875,10665,1255.0,3949.0
24876,10665,1255.0,3557.0
24877,10665,1255.0,3949.0
24878,10665,1255.0,4259.0
24879,10665,2373.0,4115.0
24880,10665,1255.0,nan
24881,10665,5445.0,5461.0
24882,10665,1255.0,6235.0
24883,10665,1255.0,nan
24884,10665,3887.0,3007.0
24885,10665,1255.0,4269.0
24886,10665,1255.0,4269.0
24887,10665,5445.0,3423.0
24888,10665,5445.0,3423.0
24889,10665,1255.0,4269.0
24890,10665,1255.0,3949.0
24891,10665,4087.0,5039.0
24892,10665,5445.0,5409.0
24893,10665,5445.0,2993.0
24894,10665,3593.0,5245.0
24895,10665,3855.0,3001.0
24896,10665,1255.0,4269.0
24897,10665,1255.0,2039.0
24898,10665,269.0,6235.0
24899,10665,5445.0,5159.0
24900,10665,5445.0,2993.0
24901,10665,1255.0,4053.0
24902,10665,1255.0,4269.0
24903,10665,1255.0,4053.0
24904,10665,5445.0,5513.0
24905,10665,4087.0,5729.0
24906,10665,4087.0,4259.0
24907,10665,5445.0,5513.0
24908,10665,4087.0,3175.0
24909,10665,4087.0,5945.0
24910,10665,4087.0,6235.0
24911,10665,4087.0,5945.0
24912,10665,2191.0,4269.0
24913,10665,2191.0,6235.0
24914,10665,2191.0,1193.0
24915,10665,5445.0,3897.0
24916,10665,5445.0,5245.0
24917,10667,2703.0,6337.0
24918,10667,4777.0,5857.0
24919,10667,4777.0,691.0
24920,10667,1543.0,5833.0
24921,10667,4777.0,5401.0
24922,10667,1543.0,5545.0
24923,10667,2703.0,5809.0
24924,10667,2703.0,2919.0
24925,10667,6295.0,3355.0
24926,10667,2887.0,3355.0
24927,10667,2703.0,3449.0
24928,10667,4777.0,691.0
24929,10667,4777.0,691.0
24930,10667,2703.0,5021.0
24931,10667,2703.0,3133.0
24932,10667,2703.0,6337.0
24933,10667,2703.0,3449.0
24934,10667,2703.0,3355.0
24935,10667,4777.0,2835.0
24936,10667,4777.0,5545.0
24937,10667,4777.0,4171.0
24938,10667,4777.0,2835.0
24939,10667,4777.0,5833.0
24940,10667,2703.0,3449.0
24941,10667,4777.0,2345.0
24942,10667,4777.0,1567.0
24943,10667,4777.0,1567.0
24944,10667,2703.0,3133.0
24945,10667,4777.0,5545.0
24946,10667,3239.0,2919.0
24947,10667,4777.0,5833.0
24948,10667,4777.0,5151.0
24949,10667,2703.0,3133.0
24950,10667,3239.0,3449.0
24951,10667,2703.0,2177.0
24952,10667,2893.0,1567.0
24953,10667,4777.0,4171.0
24954,10667,2703.0,2177.0
24955,10667,2703.0,5809.0
24956,10667,4777.0,4171.0
24957,10667,4777.0,4507.0
24958,10667,4777.0,3617.0
24959,10669,1255.0,2121.0
24960,10669,269.0,667.0
24961,10669,3437.0,3703.0
24962,10669,1255.0,1501.0
24963,10669,1255.0,923.0
24964,10669,1255.0,4203.0
24965,10669,2373.0,4511.0
24966,10669,269.0,5089.0
24967,10669,1255.0,4203.0
24968,10669,3589.0,5513.0
24969,10669,1255.0,4203.0
24970,10669,1255.0,1501.0
24971,10669,6483.0,1747.0
24972,10669,3437.0,5159.0
24973,10669,1255.0,2121.0
24974,10669,1255.0,667.0
24975,10669,1255.0,4203.0
24976,10669,3437.0,3007.0
24977,10669,3437.0,3007.0
24978,10669,3437.0,3249.0
24979,10669,3437.0,6199.0
24980,10669,5195.0,5159.0
24981,10669,5195.0,nan
24982,10669,3437.0,3001.0
24983,10669,1255.0,4203.0
24984,10669,1255.0,4453.0
24985,10669,3437.0,5513.0
24986,10669,6483.0,931.0
24987,10669,2373.0,4511.0
24988,10669,3803.0,3007.0
24989,10669,5195.0,3007.0
24990,10669,1255.0,1501.0
24991,10669,5195.0,3897.0
24992,10669,1255.0,3067.0
24993,10669,5195.0,nan
24994,10669,5195.0,nan
24995,10671,3437.0,3897.0
24996,10671,3763.0,4203.0
24997,10671,1255.0,667.0
24998,10671,3437.0,3249.0
24999,10671,5083.0,4203.0
25000,10671,1255.0,nan
25001,10671,1255.0,4453.0
25002,10671,5083.0,4453.0
25003,10671,1255.0,1747.0
25004,10671,3437.0,3007.0
25005,10671,4063.0,5513.0
25006,10671,5195.0,nan
25007,10671,1255.0,4453.0
25008,10671,3437.0,3897.0
25009,10671,3437.0,3897.0
25010,10671,1255.0,667.0
25011,10671,269.0,2121.0
25012,10671,1255.0,3067.0
25013,10671,3437.0,3897.0
25014,10671,3437.0,3897.0
25015,10671,1255.0,667.0
25016,10671,1255.0,667.0
25017,10671,3803.0,3249.0
25018,10671,3437.0,3249.0
25019,10671,1255.0,2121.0
25020,10671,1255.0,1501.0
25021,10671,1255.0,4453.0
25022,10671,3437.0,3007.0
25023,10671,1255.0,4203.0
25024,10671,3811.0,5409.0
25025,10671,3437.0,5247.0
25026,10671,3437.0,5159.0
25027,10671,3811.0,3249.0
25028,10671,3437.0,5409.0
25029,10671,1255.0,4453.0
25030,10673,4777.0,4091.0
25031,10673,4777.0,4997.0
25032,10673,4777.0,5719.0
25033,10673,3373.0,5039.0
25034,10673,6465.0,1887.0
25035,10673,3881.0,6337.0
25036,10673,3373.0,2953.0
25037,10673,3881.0,1887.0
25038,10673,4777.0,3995.0
25039,10673,4777.0,3405.0
25040,10673,767.0,5719.0
25041,10673,4777.0,4503.0
25042,10673,4777.0,5719.0
25043,10673,4777.0,3027.0
25044,10673,2893.0,5719.0
25045,10673,4777.0,4503.0
25046,10673,4777.0,nan
25047,10673,4777.0,3027.0
25048,10673,3373.0,3133.0
25049,10673,3881.0,1703.0
25050,10673,1543.0,851.0
25051,10673,4777.0,4091.0
25052,10673,3881.0,6337.0
25053,10673,3881.0,5039.0
25054,10673,3373.0,3449.0
25055,10673,4777.0,5719.0
25056,10673,1543.0,nan
25057,10673,3373.0,4609.0
25058,10673,4777.0,4091.0
25059,10673,6075.0,2953.0
25060,10673,4777.0,5719.0
25061,10673,3881.0,3133.0
25062,10673,3881.0,619.0
25063,10673,4777.0,3027.0
25064,10673,4777.0,4683.0
25065,10673,4777.0,5719.0
25066,10673,4777.0,3027.0
25067,10673,4777.0,4683.0
25068,10673,4589.0,4557.0
25069,10673,4777.0,3405.0
25070,10673,4795.0,4503.0
25071,10673,4777.0,4503.0
25072,10673,3881.0,3449.0
25073,10673,2133.0,5039.0
25074,10673,3373.0,6337.0
25075,10673,3881.0,2953.0
25076,10673,1543.0,4503.0
25077,10673,1543.0,nan
25078,10673,4777.0,2357.0
25079,10677,6397.0,1193.0
25080,10677,2703.0,5459.0
25081,10677,5445.0,4507.0
25082,10677,6307.0,5045.0
25083,10677,5445.0,691.0
25084,10677,5445.0,2835.0
25085,10677,2703.0,5729.0
25086,10677,5445.0,2835.0
25087,10677,2703.0,4115.0
25088,10677,5445.0,3617.0
25089,10677,2887.0,5729.0
25090,10677,2703.0,3181.0
25091,10677,2703.0,4115.0
25092,10677,3855.0,691.0
25093,10677,2703.0,6507.0
25094,10677,2703.0,5945.0
25095,10677,6397.0,nan
25096,10677,2703.0,1899.0
25097,10677,6449.0,4269.0
25098,10677,2703.0,4115.0
25099,10677,2703.0,4269.0
25100,10677,5445.0,1715.0
25101,10677,3855.0,5833.0
25102,10677,3855.0,nan
25103,10677,2703.0,5945.0
25104,10677,3855.0,691.0
25105,10677,5887.0,nan
25106,10677,6397.0,4053.0
25107,10677,6397.0,3949.0
25108,10677,5445.0,691.0
25109,10677,5445.0,1567.0
25110,10677,3855.0,5833.0
25111,10677,5445.0,nan
25112,10677,6397.0,5945.0
25113,10677,5445.0,2835.0
25114,10677,5445.0,5545.0
25115,10677,5445.0,1715.0
25116,10677,5445.0,1567.0
25117,10679,2703.0,4453.0
25118,10679,6295.0,2121.0
25119,10679,3811.0,5401.0
25120,10679,2703.0,4453.0
25121,10679,3437.0,1567.0
25122,10679,2703.0,5297.0
25123,10679,3437.0,4167.0
25124,10679,3589.0,5545.0
25125,10679,5195.0,2835.0
25126,10679,3437.0,1715.0
25127,10679,3437.0,5833.0
25128,10679,2703.0,2121.0
25129,10679,3589.0,5401.0
25130,10679,3437.0,3617.0
25131,10679,2703.0,4203.0
25132,10679,2703.0,2121.0
25133,10679,3811.0,5401.0
25134,10679,6295.0,4203.0
25135,10679,3811.0,nan
25136,10679,6295.0,5237.0
25137,10679,2703.0,nan
25138,10679,2703.0,3067.0
25139,10679,2703.0,4453.0
25140,10679,6295.0,nan
25141,10679,6295.0,4453.0
25142,10679,2703.0,2121.0
25143,10679,6295.0,3541.0
25144,10679,6295.0,4203.0
25145,10679,6397.0,2121.0
25146,10679,4063.0,2835.0
25147,10679,5783.0,4203.0
25148,10679,2703.0,5089.0
25149,10679,6295.0,4453.0
25150,10679,3437.0,5545.0
25151,10679,3437.0,5545.0
25152,10679,3437.0,1567.0
25153,10679,3803.0,1567.0
25154,10679,3811.0,1567.0
25155,10681,5373.0,3007.0
25156,10681,5373.0,2217.0
25157,10681,5373.0,4035.0
25158,10681,6195.0,3591.0
25159,10681,6195.0,5205.0
25160,10681,6195.0,4113.0
25161,10681,4087.0,4113.0
25162,10681,6195.0,6101.0
25163,10681,5083.0,1391.0
25164,10681,4087.0,3571.0
25165,10681,6195.0,6241.0
25166,10681,6195.0,6245.0
25167,10681,6195.0,4113.0
25168,10681,5943.0,5513.0
25169,10681,6195.0,4113.0
25170,10681,5373.0,3001.0
25171,10681,5943.0,nan
25172,10681,4087.0,4113.0
25173,10681,5373.0,nan
25174,10681,6195.0,6427.0
25175,10681,6195.0,6241.0
25176,10681,5373.0,3001.0
25177,10681,5373.0,2217.0
25178,10681,5083.0,3279.0
25179,10681,3753.0,5409.0
25180,10681,1927.0,5337.0
25181,10681,5083.0,4113.0
25182,10681,5083.0,5205.0
25183,10681,4087.0,6101.0
25184,10681,4087.0,3279.0
25185,10681,5083.0,4113.0
25186,10681,6195.0,5205.0
25187,10681,5083.0,nan
25188,10681,6195.0,6101.0
25189,10681,6195.0,4113.0
25190,10681,6195.0,5337.0
25191,10681,4087.0,4113.0
25192,10681,6195.0,5337.0
25193,10681,4087.0,5205.0
25194,10681,4087.0,6245.0
25195,10681,4087.0,3279.0
25196,10681,5373.0,3249.0
25197,10681,6195.0,3571.0
25198,10681,6195.0,3571.0
25199,10681,5943.0,3249.0
25200,10681,5943.0,5159.0
25201,10683,6445.0,5897.0
25202,10683,6445.0,4009.0
25203,10683,5373.0,5127.0
25204,10683,5873.0,6101.0
25205,10683,6445.0,4293.0
25206,10683,5873.0,6245.0
25207,10683,5873.0,4781.0
25208,10683,6503.0,6427.0
25209,10683,5873.0,4781.0
25210,10683,5377.0,nan
25211,10683,5873.0,6101.0
25212,10683,5377.0,4113.0
25213,10683,5377.0,nan
25214,10683,6445.0,5127.0
25215,10683,5873.0,6101.0
25216,10683,5873.0,4113.0
25217,10683,5873.0,4113.0
25218,10683,5873.0,5205.0
25219,10683,5873.0,nan
25220,10683,3753.0,5615.0
25221,10683,6503.0,6245.0
25222,10683,5873.0,6427.0
25223,10683,5377.0,6241.0
25224,10683,5873.0,3571.0
25225,10683,6445.0,4009.0
25226,10683,5873.0,6467.0
25227,10683,5873.0,5097.0
25228,10683,6445.0,5615.0
25229,10683,6445.0,5615.0
25230,10683,91.0,3279.0
25231,10683,91.0,5485.0
25232,10683,6445.0,5897.0
25233,10683,383.0,5615.0
25234,10683,5873.0,6467.0
25235,10683,5873.0,1391.0
25236,10683,5873.0,4113.0
25237,10685,4747.0,3461.0
25238,10685,5873.0,4269.0
25239,10685,5701.0,4269.0
25240,10685,5873.0,5945.0
25241,10685,5377.0,5923.0
25242,10685,5377.0,4269.0
25243,10685,3653.0,6161.0
25244,10685,4747.0,4761.0
25245,10685,5873.0,5039.0
25246,10685,4747.0,4009.0
25247,10685,3653.0,5127.0
25248,10685,3653.0,4761.0
25249,10685,4747.0,3739.0
25250,10685,3709.0,5381.0
25251,10685,4747.0,4761.0
25252,10685,4747.0,3461.0
25253,10685,5873.0,5729.0
25254,10685,5377.0,4269.0
25255,10685,5377.0,3181.0
25256,10685,3653.0,5381.0
25257,10685,5873.0,5045.0
25258,10685,91.0,nan
25259,10685,5377.0,5107.0
25260,10685,5873.0,4269.0
25261,10685,4747.0,nan
25262,10685,5873.0,4115.0
25263,10685,4747.0,4009.0
25264,10685,5873.0,5945.0
25265,10685,5873.0,nan
25266,10685,5873.0,4269.0
25267,10685,5873.0,5045.0
25268,10685,3709.0,1057.0
25269,10687,3373.0,3355.0
25270,10687,3373.0,2953.0
25271,10687,3373.0,6337.0
25272,10687,4777.0,4683.0
25273,10687,4777.0,4091.0
25274,10687,3373.0,3449.0
25275,10687,4777.0,5719.0
25276,10687,4777.0,5719.0
25277,10687,4777.0,4557.0
25278,10687,2133.0,2953.0
25279,10687,4777.0,3027.0
25280,10687,4777.0,3027.0
25281,10687,4795.0,5719.0
25282,10687,4777.0,851.0
25283,10687,3373.0,1887.0
25284,10687,3373.0,3355.0
25285,10687,4777.0,4557.0
25286,10687,4777.0,2357.0
25287,10687,4777.0,4503.0
25288,10687,3881.0,2919.0
25289,10687,3881.0,2919.0
25290,10687,4777.0,2357.0
25291,10687,4777.0,4091.0
25292,10687,4795.0,4503.0
25293,10687,4777.0,5625.0
25294,10687,4777.0,3027.0
25295,10687,3881.0,2919.0
25296,10687,3881.0,2505.0
25297,10687,3373.0,4609.0
25298,10687,4777.0,5719.0
25299,10687,4777.0,2129.0
25300,10687,4777.0,nan
25301,10687,3373.0,4609.0
25302,10687,3373.0,5375.0
25303,10687,3373.0,6381.0
25304,10687,3881.0,1887.0
25305,10687,3881.0,2919.0
25306,10687,4777.0,2357.0
25307,10687,4777.0,nan
25308,10687,767.0,4997.0
25309,10687,1543.0,5719.0
25310,10687,3881.0,3449.0
25311,10687,3881.0,6337.0
25312,10687,4777.0,3995.0
25313,10687,4777.0,5625.0
25314,10687,4777.0,4503.0
25315,10687,4777.0,5827.0
25316,10691,5445.0,5097.0
25317,10691,5445.0,4377.0
25318,10691,5445.0,5003.0
25319,10691,5445.0,5669.0
25320,10691,2041.0,5045.0
25321,10691,6445.0,4115.0
25322,10691,6445.0,5945.0
25323,10691,3887.0,6231.0
25324,10691,6445.0,5045.0
25325,10691,5445.0,5205.0
25326,10691,6445.0,5045.0
25327,10691,5445.0,4377.0
25328,10691,6445.0,3175.0
25329,10691,5943.0,5945.0
25330,10691,3855.0,1391.0
25331,10691,5445.0,nan
25332,10691,5445.0,5205.0
25333,10691,5445.0,6245.0
25334,10691,5445.0,3279.0
25335,10691,6445.0,4269.0
25336,10691,5445.0,5205.0
25337,10691,3855.0,1391.0
25338,10691,5445.0,4377.0
25339,10691,5445.0,5485.0
25340,10691,3855.0,5669.0
25341,10691,6445.0,4115.0
25342,10691,6445.0,3557.0
25343,10691,6445.0,5045.0
25344,10693,4777.0,4203.0
25345,10693,6589.0,1887.0
25346,10693,6589.0,3133.0
25347,10693,6589.0,3355.0
25348,10693,4777.0,4203.0
25349,10693,4777.0,1747.0
25350,10693,3437.0,4351.0
25351,10693,4777.0,695.0
25352,10693,6589.0,2505.0
25353,10693,4777.0,5913.0
25354,10693,4777.0,2121.0
25355,10693,4777.0,2121.0
25356,10693,4777.0,nan
25357,10693,3437.0,3133.0
25358,10693,3803.0,619.0
25359,10693,2893.0,5913.0
25360,10693,1543.0,4453.0
25361,10693,4777.0,4203.0
25362,10693,6589.0,3133.0
25363,10693,5195.0,4609.0
25364,10693,4777.0,695.0
25365,10693,4777.0,931.0
25366,10693,1543.0,4203.0
25367,10693,6589.0,2953.0
25368,10693,4777.0,4203.0
25369,10693,1543.0,2121.0
25370,10693,4777.0,6437.0
25371,10693,6589.0,2953.0
25372,10693,6589.0,6337.0
25373,10693,4777.0,4453.0
25374,10693,1543.0,nan
25375,10693,4777.0,4203.0
25376,10693,6589.0,5039.0
25377,10693,4777.0,4203.0
25378,10693,4777.0,923.0
25379,10693,6589.0,3449.0
25380,10693,1543.0,1501.0
25381,10693,4777.0,1501.0
25382,10693,4777.0,3541.0
25383,10693,4777.0,1747.0
25384,10693,4777.0,5913.0
25385,10693,4777.0,5089.0
25386,10693,4777.0,695.0
25387,10693,4777.0,3067.0
25388,10693,3437.0,4735.0
25389,10693,3437.0,619.0
25390,10695,6397.0,4293.0
25391,10695,5873.0,1715.0
25392,10695,6397.0,4761.0
25393,10695,2887.0,1057.0
25394,10695,91.0,2835.0
25395,10695,2887.0,5307.0
25396,10695,6397.0,5095.0
25397,10695,6397.0,4761.0
25398,10695,6397.0,nan
25399,10695,5873.0,1715.0
25400,10695,5873.0,2835.0
25401,10695,6397.0,1057.0
25402,10695,6397.0,5307.0
25403,10695,6397.0,4761.0
25404,10695,6449.0,5381.0
25405,10695,6397.0,6409.0
25406,10695,2887.0,5307.0
25407,10695,6397.0,5127.0
25408,10695,6397.0,5095.0
25409,10695,6449.0,1057.0
25410,10695,6397.0,1057.0
25411,10695,5377.0,5401.0
25412,10695,5377.0,1567.0
25413,10695,6397.0,5307.0
25414,10695,4901.0,5151.0
25415,10695,2703.0,4761.0
25416,10695,5377.0,nan
25417,10695,5377.0,2835.0
25418,10695,4901.0,5545.0
25419,10695,741.0,6409.0
25420,10695,5377.0,5539.0
25421,10697,4313.0,4115.0
25422,10697,4313.0,5045.0
25423,10697,5445.0,4113.0
25424,10697,3855.0,6595.0
25425,10697,5445.0,3591.0
25426,10697,5445.0,4377.0
25427,10697,4313.0,3949.0
25428,10697,5445.0,6245.0
25429,10697,3593.0,5097.0
25430,10697,5445.0,4377.0
25431,10697,4313.0,1899.0
25432,10697,383.0,nan
25433,10697,5445.0,5337.0
25434,10697,4313.0,5729.0
25435,10697,4313.0,3949.0
25436,10697,5445.0,5669.0
25437,10697,4313.0,5045.0
25438,10697,4313.0,5045.0
25439,10697,5445.0,4113.0
25440,10697,5445.0,6595.0
25441,10697,3593.0,5669.0
25442,10697,5887.0,4781.0
25443,10697,4313.0,1899.0
25444,10697,4313.0,1899.0
25445,10697,4313.0,5945.0
25446,10699,6075.0,923.0
25447,10699,6589.0,2357.0
25448,10699,3437.0,4557.0
25449,10699,6075.0,5089.0
25450,10699,3437.0,6331.0
25451,10699,6589.0,4557.0
25452,10699,3881.0,5297.0
25453,10699,4063.0,6331.0
25454,10699,6589.0,3027.0
25455,10699,3653.0,3405.0
25456,10699,3373.0,5913.0
25457,10699,6075.0,4203.0
25458,10699,6589.0,nan
25459,10699,3881.0,4453.0
25460,10699,3653.0,5719.0
25461,10699,6589.0,2129.0
25462,10699,3437.0,4091.0
25463,10699,3373.0,5297.0
25464,10699,6589.0,2357.0
25465,10699,3437.0,3813.0
25466,10699,6589.0,2357.0
25467,10699,6075.0,4453.0
25468,10699,3373.0,2815.0
25469,10699,3437.0,5719.0
25470,10699,3881.0,nan
25471,10699,3881.0,4453.0
25472,10699,3881.0,5913.0
25473,10699,3437.0,3027.0
25474,10699,6589.0,4091.0
25475,10699,5195.0,3027.0
25476,10699,6589.0,3027.0
25477,10699,3653.0,nan
25478,10699,3437.0,2357.0
25479,10699,3437.0,3027.0
25480,10699,3437.0,4557.0
25481,10699,6589.0,2129.0
25482,10699,3437.0,2357.0
25483,10699,6121.0,nan
25484,10699,3437.0,2129.0
25485,10701,4857.0,1715.0
25486,10701,6397.0,6283.0
25487,10701,6397.0,3739.0
25488,10701,5377.0,691.0
25489,10701,4857.0,5545.0
25490,10701,4857.0,5401.0
25491,10701,4857.0,5545.0
25492,10701,5873.0,4167.0
25493,10701,6397.0,3739.0
25494,10701,6449.0,5307.0
25495,10701,6397.0,6409.0
25496,10701,6397.0,1057.0
25497,10701,6397.0,5381.0
25498,10701,6397.0,6409.0
25499,10701,91.0,691.0
25500,10701,5377.0,691.0
25501,10701,6397.0,5307.0
25502,10701,2887.0,4009.0
25503,10701,6397.0,4761.0
25504,10701,6397.0,3461.0
25505,10701,4857.0,4171.0
25506,10701,4857.0,691.0
25507,10701,91.0,4171.0
25508,10701,4857.0,1567.0
25509,10701,6397.0,4761.0
25510,10701,3603.0,5897.0
25511,10701,5873.0,4167.0
25512,10701,2661.0,4507.0
25513,10701,6397.0,5381.0
25514,10701,3603.0,6283.0
25515,10701,6397.0,4761.0
25516,10701,5377.0,2835.0
25517,10701,6503.0,nan
25518,10701,6397.0,3739.0
25519,10701,6397.0,4761.0
25520,10701,6397.0,6409.0
25521,10701,4857.0,2051.0
25522,10701,6503.0,3617.0
25523,10701,4857.0,1715.0
25524,10701,4857.0,691.0
25525,10703,4777.0,6199.0
25526,10703,1255.0,nan
25527,10703,1255.0,2177.0
25528,10703,1255.0,5039.0
25529,10703,1255.0,3133.0
25530,10703,4777.0,5223.0
25531,10703,1255.0,6337.0
25532,10703,1255.0,4609.0
25533,10703,4777.0,3039.0
25534,10703,1255.0,2953.0
25535,10703,1255.0,2953.0
25536,10703,4777.0,6199.0
25537,10703,1543.0,3007.0
25538,10703,1543.0,nan
25539,10703,1255.0,4609.0
25540,10703,1255.0,3449.0
25541,10703,1255.0,2177.0
25542,10703,4777.0,5513.0
25543,10703,1255.0,5039.0
25544,10703,2373.0,nan
25545,10703,4777.0,3001.0
25546,10703,1543.0,3039.0
25547,10703,4777.0,3897.0
25548,10703,1255.0,5375.0
25549,10703,2373.0,3133.0
25550,10703,2373.0,2177.0
25551,10703,4777.0,5513.0
25552,10703,1543.0,5159.0
25553,10703,4777.0,5461.0
25554,10703,4777.0,3001.0
25555,10703,1255.0,6337.0
25556,10703,1255.0,3449.0
25557,10703,2373.0,5039.0
25558,10703,1255.0,nan
25559,10703,1255.0,3133.0
25560,10703,1255.0,3449.0
25561,10705,6397.0,6101.0
25562,10705,6397.0,3467.0
25563,10705,6397.0,6241.0
25564,10705,6445.0,691.0
25565,10705,6449.0,6607.0
25566,10705,6445.0,5401.0
25567,10705,5943.0,5545.0
25568,10705,6397.0,6241.0
25569,10705,6397.0,3571.0
25570,10705,6449.0,6241.0
25571,10705,1223.0,2345.0
25572,10705,6397.0,6245.0
25573,10705,6397.0,3591.0
25574,10705,2887.0,3467.0
25575,10705,6103.0,4171.0
25576,10705,6397.0,5109.0
25577,10705,6445.0,5401.0
25578,10705,6397.0,6101.0
25579,10705,6445.0,2345.0
25580,10705,6445.0,4167.0
25581,10705,6445.0,3617.0
25582,10705,4827.0,2345.0
25583,10705,4827.0,5857.0
25584,10705,2703.0,6241.0
25585,10705,2703.0,6241.0
25586,10705,6137.0,1715.0
25587,10705,1223.0,1567.0
25588,10705,2703.0,5109.0
25589,10705,6137.0,5545.0
25590,10705,6137.0,4171.0
25591,10705,6445.0,5833.0
25592,10705,1223.0,4171.0
25593,10705,2703.0,6101.0
