game_id,play_id,player1_id,player2_id,tackle1_id
10651,128,91,4443,5337
10651,129,91,4443,NULL
10651,132,5373,3753,1057
10651,139,91,4579,4113
10651,146,5373,3753,5381
10653,2,3811,4677,5729
10653,3,3811,2011,3175
10653,4,3811,4677,3175
10653,5,3811,4063,6239
10653,13,3811,4063,6239
10653,16,3709,5077,695
10653,19,3709,4325,5913
10653,20,3709,1401,NULL
10653,29,3709,1401,695
10653,38,3709,5077,695
10653,40,3709,5077,5237
10653,41,3709,3593,667
10653,43,3811,6107,4259
10653,46,3811,3803,3175
10653,48,3811,3803,3557
10653,49,3811,4063,NULL
10653,56,3811,3803,3557
10653,67,3709,5077,931
10653,73,3811,6107,3557
10653,75,3811,2011,5945
10653,78,3709,5077,3067
10653,80,3811,3803,3175
10653,81,3811,3437,3175
10653,85,3811,3803,3557
10653,89,3709,5077,5913
10653,105,3811,3437,5459
10653,106,3811,3437,5945
10653,107,3811,2011,3557
10653,108,3811,1799,5729
10653,118,3709,4325,4453
10653,121,3811,3437,4259
10653,127,3811,3803,6239
10653,128,3811,4677,4053
10653,130,3811,4677,6239
10653,132,3811,4063,3175
10653,134,3811,4677,NULL
10653,143,3811,4677,6239
10653,144,3811,3803,5729
10653,154,3709,4747,695
10653,155,3709,5077,695
10655,3,1543,1999,667
10655,5,1543,4777,4453
10655,8,5195,3437,1197
10655,10,1543,4777,4453
10655,13,5195,3803,1197
10655,15,5195,603,1197
10655,16,5195,6107,3805
10655,23,1543,1999,5237
10655,29,5195,4063,5375
10655,43,1543,767,667
10655,44,1543,2893,NULL
10655,48,5195,4191,3805
10655,49,5195,3803,3449
10655,51,5195,3803,3805
10655,54,1543,2893,931
10655,55,1543,4773,5913
10655,59,1543,4773,695
10655,66,1543,1999,667
10655,70,5195,4191,3449
10655,73,1543,4777,5237
10655,76,1543,1999,667
10655,78,1543,4777,5237
10655,88,1543,4773,931
10655,89,1543,2893,931
10655,94,5195,4191,4351
10655,99,1543,4777,3541
10655,106,1543,1999,NULL
10655,121,1543,4777,3541
10655,123,5195,6107,3805
10655,124,5195,4063,5375
10655,125,5195,3437,619
10655,129,1543,2893,5913
10655,134,5195,6107,3805
10655,135,5195,4063,4609
10655,137,5195,4191,1197
10655,138,5195,603,1197
10655,140,5195,6107,NULL
10655,143,5195,4191,NULL
10655,156,1543,209,5237
10657,3,383,6103,NULL
10657,6,31,2887,5485
10657,12,383,5943,1567
10657,13,383,5943,691
10657,16,31,2305,3591
10657,18,383,2041,3617
10657,19,383,6103,NULL
10657,31,383,3791,5833
10657,33,383,5943,1567
10657,37,31,4093,4781
10657,39,31,2305,5709
10657,41,31,2703,5337
10657,43,383,6103,4507
10657,46,383,5943,1567
10657,53,383,3753,691
10657,54,383,2965,2051
10657,55,383,2041,1567
10657,57,383,2965,5151
10657,58,383,3791,NULL
10657,66,5373,6103,2051
10657,69,5373,2041,2051
10657,70,5373,5943,2345
10657,72,31,2305,4781
10657,74,31,2703,3571
10657,80,5373,3753,691
10657,85,31,2703,5669
10657,95,5373,3753,5833
10657,107,31,2887,6245
10657,109,31,4093,NULL
10657,113,5373,3753,4507
10657,115,31,2703,NULL
10657,117,31,6305,991
10657,120,31,4093,3591
10657,136,31,2305,6245
10657,145,6295,2887,5205
10657,146,6295,6397,3571
10659,13,269,3879,5375
10659,24,1543,2893,3007
10659,25,1543,209,2993
10659,31,269,1255,4609
10659,39,1543,2893,3423
10659,43,1543,1999,NULL
10659,46,269,3983,5021
10659,48,269,3763,6381
10659,51,1543,1999,5409
10659,56,269,773,4609
10659,58,269,773,3449
10659,60,269,3879,5021
10659,61,269,3787,3449
10659,69,269,3763,6381
10659,72,269,773,3355
10659,76,269,3879,1887
10659,77,269,773,4609
10659,82,1543,2893,5409
10659,83,1543,4773,3249
10659,89,1543,4773,4377
10659,90,1543,4773,NULL
10659,92,1543,2015,5245
10659,93,1543,1999,NULL
10659,96,269,3763,1887
10659,97,269,1255,1887
10659,104,269,1255,2177
10659,110,1543,767,3039
10659,113,269,3763,6381
10659,126,269,773,1887
10659,127,269,773,3449
10659,128,269,773,NULL
10659,132,1543,2893,5409
10659,134,1543,209,5245
10659,137,1543,4589,NULL
10659,147,1543,4777,5159
10659,149,1543,4777,3039
10659,150,1543,4773,3007
10661,3,3881,1595,1567
10661,6,3881,3049,4153
10661,8,3239,4093,3995
10661,11,3239,2887,2357
10661,12,3239,2305,NULL
10661,16,3881,3373,4507
10661,17,3881,4983,4153
10661,19,3881,1595,2345
10661,20,3881,1595,2345
10661,21,3881,1595,2345
10661,24,3239,2887,6331
10661,26,3239,2305,NULL
10661,29,3881,1595,6115
10661,30,3881,4983,6115
10661,46,3881,1891,4703
10661,47,3881,3049,5833
10661,51,3239,6307,4683
10661,54,3881,1891,3617
10661,62,3881,3049,4507
10661,65,3239,4093,2357
10661,66,3239,2887,NULL
10661,73,3239,6397,1215
10661,81,6121,3373,6115
10661,82,6121,1595,4507
10661,85,3239,2305,6331
10661,86,3239,6307,4683
10661,88,6121,2133,5833
10661,89,6121,3049,5833
10661,90,6121,1595,4507
10661,96,3239,1253,2357
10661,104,6121,3687,691
10661,108,3239,4093,2357
10661,114,3239,2887,NULL
10661,120,6449,1253,3995
10661,127,6121,4983,5545
10661,129,6121,1891,691
10661,131,6121,4983,NULL
10661,142,6121,3687,4171
10661,143,6121,4983,NULL
10661,149,6121,1891,NULL
10661,161,6121,2133,4703
10663,2,91,4899,5183
10663,4,91,6247,4053
10663,5,91,6247,3557
10663,9,5887,2039,4311
10663,13,91,6247,3175
10663,14,91,4579,5945
10663,15,91,5873,5045
10663,16,91,4901,5729
10663,17,5377,4579,4053
10663,20,5377,6211,NULL
10663,23,5887,1401,6161
10663,24,5887,4325,5381
10663,29,91,5873,5729
10663,31,91,4443,5045
10663,35,5887,1401,6283
10663,37,5887,5077,6161
10663,39,5887,1401,6283
10663,44,5887,4325,NULL
10663,47,91,4579,4053
10663,48,91,2661,5729
10663,57,91,2661,5729
10663,58,91,4899,NULL
10663,61,5887,1401,6283
10663,62,5887,3593,6161
10663,66,5887,1401,6283
10663,71,91,6247,5729
10663,73,91,4443,4259
10663,78,5887,4747,6283
10663,83,5887,1401,4311
10663,86,91,4899,5045
10663,99,3653,3593,5095
10663,100,3653,4325,5381
10663,107,91,4579,3557
10663,117,5887,1401,4761
10663,123,91,6247,4269
10663,124,91,5873,5945
10663,126,91,2661,4259
10663,133,91,2661,4053
10663,138,5887,1401,5095
10663,140,5887,4325,5381
10663,141,5887,4747,1057
10663,148,5887,4747,6409
10665,2,269,3763,3557
10665,7,269,5153,4115
10665,14,5887,3593,5461
10665,17,269,3879,4259
10665,18,269,5153,3557
10665,27,269,3879,6239
10665,29,269,5153,6239
10665,30,269,3879,4269
10665,35,5887,5553,5247
10665,36,5887,3887,2993
10665,37,5887,3199,5409
10665,42,269,1255,5729
10665,43,269,3763,4259
10665,44,269,3983,4269
10665,48,5887,3199,4021
10665,52,269,1255,4269
10665,58,5887,3593,3423
10665,61,5887,3593,5461
10665,62,5887,4371,5247
10665,66,269,5153,3949
10665,69,269,3983,3181
10665,70,269,3763,NULL
10665,76,269,3983,3175
10665,84,5887,3199,5409
10665,95,5887,3199,5409
10665,96,5887,3593,5461
10665,101,269,5153,4269
10665,104,269,5153,3949
10665,106,269,3879,NULL
10665,112,269,3879,3949
10665,119,269,3763,3175
10665,122,5887,5445,5513
10665,131,2373,3983,4259
10665,133,5887,3593,3007
10665,136,5887,3593,5461
10665,139,2373,3363,3949
10665,140,2373,5153,4053
10665,149,5887,4371,5245
10667,3,31,6305,1887
10667,7,1543,2893,2345
10667,11,31,2703,3449
10667,12,31,2305,1887
10667,17,1543,1999,3617
10667,21,1543,2893,NULL
10667,24,31,5547,3355
10667,30,1543,4777,1567
10667,43,3239,2305,5375
10667,46,1543,1999,2051
10667,55,3239,4093,1887
10667,63,1543,209,691
10667,72,1543,1999,1567
10667,76,1543,4773,2345
10667,78,3239,2703,3355
10667,82,3239,1253,3355
10667,90,1543,4773,1567
10667,98,3239,2305,3355
10667,99,3239,6397,2919
10667,113,1543,2893,2345
10667,114,1543,1999,2345
10667,122,3239,2305,3355
10667,124,3239,2305,NULL
10667,129,1543,2893,1567
10667,130,1543,4773,1567
10667,131,1543,209,3617
10667,140,3239,2703,4609
10667,142,3239,2305,1887
10667,146,1543,4777,1567
10667,153,1543,1999,1567
10667,154,1543,2893,5545
10667,155,1543,4773,NULL
10669,2,269,3879,1501
10669,4,269,3879,4453
10669,23,269,3983,5237
10669,33,269,3983,5237
10669,36,5195,3803,3423
10669,37,5195,4191,2993
10669,45,269,1255,1501
10669,50,5195,4191,5247
10669,51,5195,3803,5247
10669,55,269,3879,4453
10669,57,269,1255,4453
10669,58,269,3879,5237
10669,60,269,1927,4453
10669,62,269,3879,931
10669,63,269,3363,5237
10669,68,5195,4191,4021
10669,69,5195,4677,3249
10669,70,5195,3437,5159
10669,71,5195,4063,4021
10669,72,5195,4677,NULL
10669,75,269,3763,695
10669,76,269,3983,4453
10669,78,269,1255,4453
10669,90,269,3763,695
10669,95,5195,4063,3249
10669,98,269,3879,NULL
10669,104,5195,4063,5247
10669,106,5195,3803,3423
10669,112,269,1927,2121
10669,120,5195,4191,5245
10669,123,269,3763,695
10669,126,269,1927,931
10669,129,5195,3437,5159
10669,130,5195,4063,2993
10669,132,5195,4191,5513
10669,133,5195,3803,5245
10669,135,5195,4191,NULL
10669,138,269,3763,695
10669,142,269,6483,NULL
10669,148,269,3763,667
10669,153,5195,3437,4021
10669,158,5195,3437,4021
10669,161,5195,2011,5247
10671,2,3811,4191,5245
10671,4,3811,3437,3001
10671,5,3811,4191,5247
10671,6,3811,3437,NULL
10671,9,269,3879,3541
10671,11,269,3763,5913
10671,18,269,1255,4203
10671,22,269,3879,667
10671,23,269,3763,4453
10671,25,269,2871,695
10671,26,269,3879,1501
10671,35,269,3879,5237
10671,40,3811,2011,3249
10671,42,3811,3437,3897
10671,45,269,3763,2121
10671,54,269,3879,NULL
10671,57,3811,4677,5245
10671,63,3811,4063,5245
10671,75,269,773,4203
10671,79,3811,3803,NULL
10671,92,3811,4191,3423
10671,93,3811,2011,3249
10671,102,269,3763,4203
10671,106,3811,4677,5461
10671,108,3811,2011,3007
10671,111,269,1255,4203
10671,113,3811,3803,5247
10671,116,3811,3803,5461
10671,129,269,3763,5913
10671,130,269,3363,4453
10671,133,3965,2191,3589
10671,134,269,3879,5237
10671,138,3811,4677,3249
10671,149,269,3363,695
10671,150,269,3763,4203
10671,152,269,3363,3541
10671,153,269,3363,4453
10673,7,1543,4773,5719
10673,12,3881,3687,1887
10673,16,3881,3373,619
10673,27,1543,2015,4683
10673,28,1543,2015,6331
10673,30,1543,2893,4683
10673,32,1543,4777,4683
10673,34,1543,2893,2129
10673,37,1543,2893,NULL
10673,40,3881,1595,6381
10673,43,1543,1999,5719
10673,45,1543,209,4399
10673,53,3881,3687,5375
10673,61,1543,1999,2357
10673,66,3881,3687,6381
10673,69,3881,3573,3805
10673,76,1543,4589,5719
10673,80,3881,4983,1887
10673,91,1543,2893,5719
10673,111,3881,3687,NULL
10673,114,1543,1999,3995
10673,116,1543,4773,4683
10673,122,1543,1999,4399
10673,123,1543,2015,NULL
10673,127,3881,1891,3449
10673,128,3881,1595,5375
10673,132,3881,1891,1887
10673,133,3881,3373,4351
10673,141,3881,4983,6381
10673,143,3881,1595,4351
10673,145,3881,3687,1887
10675,2,NULL,NULL,NULL
10675,3,NULL,NULL,NULL
10675,4,NULL,NULL,NULL
10675,6,NULL,NULL,NULL
10675,9,NULL,NULL,NULL
10675,10,NULL,NULL,NULL
10675,11,NULL,NULL,NULL
10675,14,NULL,NULL,NULL
10675,18,NULL,NULL,NULL
10675,20,NULL,NULL,NULL
10675,23,NULL,NULL,NULL
10675,24,NULL,NULL,NULL
10675,28,NULL,NULL,NULL
10675,30,NULL,NULL,NULL
10675,32,NULL,NULL,NULL
10675,36,NULL,NULL,NULL
10675,41,NULL,NULL,NULL
10675,43,NULL,NULL,NULL
10675,45,NULL,NULL,NULL
10675,49,NULL,NULL,NULL
10675,50,NULL,NULL,NULL
10675,55,NULL,NULL,NULL
10675,56,NULL,NULL,NULL
10675,58,NULL,NULL,NULL
10675,61,NULL,NULL,NULL
10675,62,NULL,NULL,NULL
10675,65,NULL,NULL,NULL
10675,68,NULL,NULL,NULL
10675,70,NULL,NULL,NULL
10675,71,NULL,NULL,NULL
10675,72,NULL,NULL,NULL
10675,74,NULL,NULL,NULL
10675,80,NULL,NULL,NULL
10675,83,NULL,NULL,NULL
10675,85,NULL,NULL,NULL
10675,86,NULL,NULL,NULL
10675,87,NULL,NULL,NULL
10675,90,NULL,NULL,NULL
10675,95,NULL,NULL,NULL
10675,105,NULL,NULL,NULL
10675,106,NULL,NULL,NULL
10675,112,NULL,NULL,NULL
10675,114,NULL,NULL,NULL
10675,116,NULL,NULL,NULL
10675,121,NULL,NULL,NULL
10675,122,NULL,NULL,NULL
10675,129,NULL,NULL,NULL
10675,130,NULL,NULL,NULL
10675,132,NULL,NULL,NULL
10675,133,NULL,NULL,NULL
10675,134,NULL,NULL,NULL
10675,138,NULL,NULL,NULL
10675,141,NULL,NULL,NULL
10675,142,NULL,NULL,NULL
10675,143,NULL,NULL,NULL
10675,145,NULL,NULL,NULL
10675,146,NULL,NULL,NULL
10675,150,NULL,NULL,NULL
10675,152,NULL,NULL,NULL
10675,153,NULL,NULL,NULL
10675,154,NULL,NULL,NULL
10675,157,NULL,NULL,NULL
10677,2,5887,4371,2835
10677,19,3239,2887,4259
10677,22,3239,1253,5729
10677,24,3239,2703,5945
10677,32,5887,5445,NULL
10677,37,3239,6307,5945
10677,39,3239,2305,5045
10677,42,5887,3199,3617
10677,45,6449,2305,5729
10677,49,6449,6307,3557
10677,51,6449,2305,NULL
10677,54,5887,1401,1567
10677,58,5887,5445,691
10677,59,5887,1401,5545
10677,61,3239,2305,4269
10677,63,3239,2887,3557
10677,66,3239,6307,3949
10677,77,5887,3199,4507
10677,78,5887,395,2051
10677,79,5887,1401,4507
10677,81,5887,3593,NULL
10677,89,3239,2305,5045
10677,91,3239,2703,5945
10677,94,3239,2305,3949
10677,98,5887,3593,4507
10677,101,5887,3593,3617
10677,104,5887,3593,2835
10677,110,3239,2703,3949
10677,112,3239,2887,4259
10677,114,3239,2703,5945
10677,117,5887,3593,6115
10677,137,3239,6307,5945
10677,141,5887,395,2051
10677,143,3239,2703,4115
10677,144,3239,6307,3949
10677,145,3239,2305,5945
10677,151,5887,3199,691
10679,10,3811,3437,3617
10679,12,3811,2011,5545
10679,17,3239,1253,5913
10679,21,3811,3803,4507
10679,23,3811,4677,NULL
10679,24,3811,4063,NULL
10679,34,6295,2887,5089
10679,40,3811,3803,4507
10679,41,33,1747,6293
10679,45,3811,3437,1715
10679,51,3811,3437,4507
10679,54,6295,6307,5913
10679,55,6295,1253,NULL
10679,57,6295,4943,931
10679,58,6295,2305,NULL
10679,66,6295,2887,5237
10679,90,6295,2887,5237
10679,96,3811,4677,2345
10679,110,3811,4677,1567
10679,115,6295,2887,5237
10679,117,6295,2887,1501
10679,123,3811,3803,4507
10679,124,3811,3803,NULL
10679,128,3811,4191,2345
10679,135,3811,4063,NULL
10679,141,3811,3437,2835
10679,160,6295,2703,4453
10679,162,6295,1253,3541
10679,164,6295,2887,3541
10679,166,6295,1253,695
10681,3,383,4787,5409
10681,4,383,3791,5409
10681,6,383,2041,2993
10681,8,383,2371,5245
10681,10,383,3791,NULL
10681,15,269,3787,6245
10681,30,5083,3879,5485
10681,34,269,3363,5109
10681,42,5373,3753,5247
10681,43,5373,5943,5513
10681,45,5373,3753,3249
10681,47,269,3787,5205
10681,49,269,3879,6245
10681,52,269,3879,NULL
10681,55,5373,2041,3249
10681,61,269,3363,5485
10681,63,5373,3791,4021
10681,64,5373,6103,2993
10681,66,5373,3753,2993
10681,70,269,1927,4113
10681,72,269,6149,NULL
10681,75,5373,2041,5247
10681,77,5373,3791,NULL
10681,94,269,3983,NULL
10681,96,269,3879,5859
10681,102,5373,2041,2993
10681,103,5373,2041,3657
10681,111,269,3879,5485
10681,114,269,3879,5205
10681,115,269,2191,3591
10681,121,5083,3363,6245
10681,126,5373,6103,3007
10681,127,5373,3753,5245
10681,130,5083,3363,6101
10681,132,5373,3791,3249
10681,135,5373,3753,5513
10681,138,5083,6195,6427
10683,5,383,3753,5307
10683,8,91,4443,6467
10683,9,91,6487,4833
10683,11,91,4899,4833
10683,13,383,4787,5615
10683,14,383,2041,5381
10683,18,91,4265,6245
10683,21,91,4579,4833
10683,31,91,4265,5205
10683,37,383,4787,5095
10683,39,91,5873,4113
10683,40,91,5873,5485
10683,46,91,4899,5485
10683,47,91,4265,6467
10683,49,91,6487,4781
10683,50,91,6503,6245
10683,51,91,1551,6467
10683,55,383,6445,4293
10683,59,383,2041,5381
10683,64,383,3753,6283
10683,65,383,2041,4293
10683,67,91,4443,6467
10683,71,383,3155,NULL
10683,76,91,4265,5485
10683,80,91,4899,5485
10683,81,91,4899,5485
10683,82,91,4443,4833
10683,83,91,6487,4781
10683,84,91,5873,4833
10683,85,91,5873,4833
10683,89,383,3155,6409
10683,94,91,6487,5097
10683,97,5377,5873,5097
10683,98,5377,6487,5205
10683,102,383,3753,5897
10683,104,383,2041,5615
10683,106,383,4787,4761
10683,107,383,2371,4009
10683,111,91,4443,4781
10683,113,91,4579,5205
10683,119,383,4787,5381
10683,120,383,4787,5381
10683,121,383,3155,5095
10683,126,383,3791,NULL
10683,129,91,4265,5205
10683,130,91,6487,4781
10683,138,383,3753,5381
10683,140,383,4787,5095
10683,141,383,3753,NULL
10683,142,383,6445,4761
10683,144,383,3753,5307
10683,145,383,3753,5897
10685,2,5887,1401,4009
10685,5,91,4579,4259
10685,6,91,5701,5729
10685,7,4899,5377,NULL
10685,14,91,4579,5729
10685,15,91,6247,4269
10685,19,5377,5873,4269
10685,20,5377,5873,5045
10685,24,91,4443,5045
10685,26,91,4443,3175
10685,28,91,5701,4269
10685,30,91,5873,5729
10685,32,91,5873,NULL
10685,39,91,5701,5945
10685,41,91,4579,4053
10685,44,3653,3593,4311
10685,49,3653,5275,6161
10685,56,91,4443,3175
10685,57,91,4443,5045
10685,60,3653,5275,4009
10685,63,3653,5275,6161
10685,71,3653,1401,4009
10685,72,3653,3593,5341
10685,73,3653,3593,4009
10685,82,3653,3593,5381
10685,88,91,5873,5945
10685,90,91,6247,4259
10685,94,3653,1401,4009
10685,95,3653,5275,6161
10685,102,3653,4435,1057
10685,104,91,6247,4259
10685,108,5377,6247,3557
10685,110,91,4899,5045
10685,114,3709,1401,4761
10685,116,91,4443,3175
10685,123,91,4579,5045
10685,125,3709,1745,4009
10685,134,91,4579,5045
10685,136,91,4443,NULL
10685,137,91,6211,6239
10685,139,91,4443,5045
10685,143,3709,1745,5341
10685,144,3709,1401,5341
10685,150,3709,4435,3461
10687,3,3881,1891,NULL
10687,9,1543,2893,3995
10687,10,1543,2893,2129
10687,17,1543,5911,5587
10687,21,3881,4983,6381
10687,24,1543,4777,3027
10687,26,3881,3781,5021
10687,29,1543,4773,4683
10687,32,1543,2893,2129
10687,33,1543,4773,4683
10687,36,1543,4777,5719
10687,39,3881,1891,2919
10687,41,3881,1891,2919
10687,42,3881,1891,NULL
10687,52,3881,1891,4609
10687,57,1543,1999,2129
10687,59,1543,1999,2357
10687,64,3881,1891,5375
10687,66,1543,1999,3995
10687,67,1543,1999,3995
10687,68,1543,767,4399
10687,70,1543,3327,2357
10687,80,1543,4773,2357
10687,84,3881,3049,3355
10687,87,3881,1891,NULL
10687,88,3881,3049,2919
10687,90,3881,1891,NULL
10687,94,1543,4773,5587
10687,95,1543,209,5719
10687,96,1543,4773,4683
10687,102,3881,3049,3355
10687,103,3881,3781,NULL
10687,104,3881,3781,NULL
10687,107,1543,1999,5719
10687,115,3881,3373,2919
10687,120,1543,4773,3995
10687,121,1543,2893,5587
10687,122,1543,2893,2129
10687,128,3881,4983,3449
10687,129,3881,3781,4609
10687,133,1543,4777,2357
10687,134,1543,4777,2129
10689,2,NULL,NULL,NULL
10689,5,NULL,NULL,NULL
10689,9,NULL,NULL,NULL
10689,15,NULL,NULL,NULL
10689,25,NULL,NULL,NULL
10689,27,NULL,NULL,NULL
10689,33,NULL,NULL,NULL
10689,39,NULL,NULL,NULL
10689,40,NULL,NULL,NULL
10689,45,NULL,NULL,NULL
10689,47,NULL,NULL,NULL
10689,62,NULL,NULL,NULL
10689,64,NULL,NULL,NULL
10689,71,NULL,NULL,NULL
10689,73,NULL,NULL,NULL
10689,74,NULL,NULL,NULL
10689,75,NULL,NULL,NULL
10689,76,NULL,NULL,NULL
10689,78,NULL,NULL,NULL
10689,79,NULL,NULL,NULL
10689,86,NULL,NULL,NULL
10689,94,NULL,NULL,NULL
10689,98,NULL,NULL,NULL
10689,101,NULL,NULL,NULL
10689,102,NULL,NULL,NULL
10689,107,NULL,NULL,NULL
10689,115,NULL,NULL,NULL
10689,117,NULL,NULL,NULL
10689,121,NULL,NULL,NULL
10689,123,NULL,NULL,NULL
10689,132,NULL,NULL,NULL
10689,136,NULL,NULL,NULL
10689,139,NULL,NULL,NULL
10689,142,NULL,NULL,NULL
10689,153,NULL,NULL,NULL
10691,4,5887,3199,NULL
10691,6,5887,6459,4781
10691,10,383,2041,3949
10691,17,5887,3593,4377
10691,23,383,4137,3949
10691,25,383,3753,5045
10691,27,5887,3199,4781
10691,28,5887,3593,4377
10691,31,383,6445,3949
10691,32,383,2041,NULL
10691,35,5887,3199,4113
10691,39,383,3791,3175
10691,40,383,6445,5045
10691,43,5373,4787,NULL
10691,47,5887,4325,5109
10691,55,383,3753,5945
10691,58,383,3753,3557
10691,62,5887,3199,4377
10691,63,5887,1401,5337
10691,69,383,6445,5945
10691,72,383,3753,3949
10691,74,383,6445,4269
10691,78,5887,1401,4113
10691,80,383,3753,3175
10691,81,383,4787,4259
10691,83,5887,4325,4377
10691,84,5887,6459,6245
10691,85,5887,3593,5485
10691,89,383,2041,4053
10691,90,383,3753,4269
10691,97,383,3753,3949
10691,102,5887,2039,5205
10691,103,5887,4325,4377
10691,107,383,3753,4269
10691,111,5887,3593,4113
10691,114,5887,6459,NULL
10691,117,5887,6459,3571
10691,119,5887,4325,NULL
10691,122,5887,2039,4113
10691,123,5887,3593,NULL
10691,127,383,4787,4269
10691,131,5887,3199,6245
10691,133,5887,6459,5337
10691,134,5887,4325,4833
10691,137,5887,6459,5337
10691,146,5887,395,4377
10691,147,5887,3199,5485
10691,149,5887,395,5485
10693,2,5195,3803,3805
10693,9,5195,4191,1887
10693,14,5195,4191,3805
10693,16,5195,4191,NULL
10693,26,1543,1999,4453
10693,28,1543,4777,667
10693,39,1543,4777,3541
10693,45,1543,2893,NULL
10693,52,1543,2893,6437
10693,58,5195,3803,4351
10693,78,1543,2893,5913
10693,85,5195,4677,4351
10693,89,1543,4589,3541
10693,97,5195,4191,4351
10693,98,5195,4063,NULL
10693,112,1543,4773,695
10693,113,1543,4773,6437
10693,118,5195,4191,5375
10693,131,5195,3437,3449
10693,136,1543,4773,1747
10693,139,1543,4777,4453
10693,143,5195,3437,5375
10693,145,5195,4063,3355
10695,4,91,5873,5545
10695,15,91,4265,5401
10695,16,91,4579,1567
10695,17,91,5873,2835
10695,20,6449,3603,5095
10695,21,6449,2305,NULL
10695,30,6449,2305,NULL
10695,33,91,5873,1567
10695,41,91,4443,2051
10695,43,91,4579,4507
10695,48,6449,2305,6283
10695,50,6449,6307,5381
10695,59,6449,6397,1057
10695,60,6449,2305,4009
10695,61,6449,6397,5381
10695,65,91,6503,4171
10695,72,91,5873,3617
10695,74,6449,6397,5307
10695,75,6449,1253,5897
10695,77,6449,6307,4761
10695,78,6449,2887,NULL
10695,81,91,2661,691
10695,87,6449,1253,4009
10695,101,91,6503,691
10695,108,6449,6397,6283
10695,113,5377,4443,2051
10695,122,5377,2661,5151
10695,125,5377,5873,2345
10695,127,6449,2305,NULL
10695,130,5377,4265,3617
10695,134,6449,3603,5381
10695,135,6449,2887,5897
10695,139,5377,4901,2835
10695,140,5377,4901,2835
10695,142,5377,4579,1567
10695,143,5377,5873,1567
10695,144,5377,2661,2345
10695,152,5377,4579,5539
10697,2,383,2041,3181
10697,4,383,4137,3949
10697,6,5887,5553,6245
10697,10,383,3791,3557
10697,11,383,3753,5945
10697,13,383,4787,NULL
10697,14,383,4137,NULL
10697,20,383,3753,5945
10697,21,383,3753,5945
10697,23,383,3753,3949
10697,25,5887,3593,4833
10697,32,5887,5553,NULL
10697,36,383,3753,5045
10697,38,383,2041,5729
10697,39,383,4313,3181
10697,42,5887,3199,6245
10697,43,5887,5553,6245
10697,52,383,3753,3557
10697,54,383,2041,5729
10697,56,383,3155,3949
10697,59,383,4137,NULL
10697,62,5887,3199,5859
10697,66,383,3753,4259
10697,69,383,4313,4269
10697,74,5887,4325,NULL
10697,78,383,4313,4269
10697,79,383,4137,3175
10697,81,5887,6495,4781
10697,84,383,2041,5045
10697,86,383,4313,5045
10697,87,383,3753,3949
10697,89,5887,5991,5859
10697,93,383,4313,5945
10697,96,383,3753,5045
10697,97,383,4137,4435
10697,98,383,2371,5945
10697,104,383,4137,4269
10697,105,383,4787,5045
10697,109,5887,3593,5859
10697,115,383,2041,3557
10697,116,383,4787,5045
10697,118,383,3753,4259
10697,121,5887,3199,6245
10697,123,5887,5553,4313
10697,125,5887,5553,6245
10697,127,5887,4325,5859
10697,132,383,4137,NULL
10697,133,383,4313,3175
10697,135,383,3753,5729
10697,142,383,4787,NULL
10697,145,3855,4325,4113
10697,146,3855,3593,3591
10699,2,3881,1595,NULL
10699,8,3881,1595,1501
10699,15,3881,1595,6437
10699,16,3881,2133,NULL
10699,18,3881,4983,4453
10699,27,3881,3687,5913
10699,29,5195,6589,6257
10699,32,5195,2011,5719
10699,36,3881,6587,4203
10699,43,3881,3687,931
10699,47,3653,3437,3027
10699,53,3653,2011,NULL
10699,58,3881,3373,695
10699,64,3881,3687,6437
10699,71,3881,1595,5913
10699,73,3881,3687,1501
10699,77,3653,4063,4557
10699,78,3653,4677,4683
10699,80,3653,3437,NULL
10699,88,3653,3803,NULL
10699,95,3653,4677,6331
10699,100,3653,2011,6257
10699,104,3653,3437,NULL
10699,107,3881,4983,6437
10699,108,3881,6587,695
10699,112,3881,3373,4203
10699,126,3653,3437,2357
10699,132,3881,1595,4203
10699,133,3881,4983,5913
10699,134,3881,4983,695
10699,136,3881,2133,1501
10699,137,3881,1595,NULL
10699,143,5195,3803,4683
10699,146,5195,3803,NULL
10699,149,6121,4983,695
10699,151,6121,6587,1501
10699,153,6121,6587,6437
10699,154,6121,4983,4453
10701,3,91,6503,NULL
10701,6,6449,2887,6283
10701,12,6449,2305,6283
10701,14,6449,2305,NULL
10701,17,91,4579,691
10701,18,91,4579,3617
10701,30,6449,6307,6283
10701,36,6449,2887,6283
10701,37,6449,6307,5381
10701,38,6449,2305,6283
10701,40,91,4899,1567
10701,46,6449,2305,5095
10701,48,6449,3603,6469
10701,55,6449,6307,6283
10701,57,6449,6397,5127
10701,63,91,5873,4167
10701,65,91,6503,4171
10701,66,91,4579,1567
10701,70,6449,6397,6283
10701,72,6449,6397,5307
10701,79,91,2661,5545
10701,80,91,4901,2051
10701,85,4857,5873,NULL
10701,88,6449,6397,4293
10701,91,6449,6307,NULL
10701,95,91,4579,3617
10701,101,6449,6307,4009
10701,105,91,4579,4703
10701,106,91,4899,2345
10701,114,6449,2887,6409
10701,117,91,4579,691
10701,119,91,2661,2345
10701,123,6449,2305,4293
10701,124,6449,2305,4009
10701,130,6449,2703,5095
10701,131,6449,6307,4009
10701,136,91,5873,2835
10703,2,269,6485,4609
